Transaction ID,Item,Quantity,Price Per Unit,Total Spent,Payment Method,Location,Transaction Date,is_date_missing,validate_transaction
TXN_1830432,Cookie,3,1,3,Digital Wallet,Takeaway,"Thursday, November 2, 2023",0,yes
TXN_4314504,Cake,1,3,3,NULL,In-store,"Thursday, June 1, 2023",0,yes
TXN_2880516,Tea,1,1.5,1.5,Cash,In-store,"Sunday, March 26, 2023",0,yes
TXN_4649079,Cookie,4,1,4,NULL,Takeaway,"Wednesday, July 26, 2023",0,yes
TXN_6383336,Cake,2,3,6,NULL,Takeaway,"Saturday, January 21, 2023",0,yes
TXN_7605163,Salad,1,5,5,NULL,Takeaway,"Tuesday, August 15, 2023",0,yes
TXN_2294603,Tea,1,1.5,1.5,Credit Card,Takeaway,"Saturday, September 2, 2023",0,yes
TXN_7097760,Coffee,3,2,6,Digital Wallet,NULL,"Tuesday, October 24, 2023",0,yes
TXN_1998357,Cake,2,3,6,Digital Wallet,NULL,NULL,1,yes
TXN_1220061,Sandwich,3,4,12,Digital Wallet,In-store,"Sunday, September 3, 2023",0,yes
TXN_1329167,Tea,5,1.5,7.5,NULL,Takeaway,"Saturday, January 14, 2023",0,yes
TXN_3463337,Juice,5,3,15,Credit Card,In-store,"Wednesday, September 20, 2023",0,yes
TXN_8016623,Tea,2,1.5,3,Cash,Takeaway,"Tuesday, May 9, 2023",0,yes
TXN_9525078,Salad,5,5,25,NULL,Takeaway,"Sunday, July 23, 2023",0,yes
TXN_2841233,Cookie,1,1,1,Cash,Takeaway,"Friday, December 1, 2023",0,yes
TXN_1458905,Sandwich,1,4,4,Digital Wallet,Takeaway,"Sunday, February 19, 2023",0,yes
TXN_3977520,Coffee,5,2,10,NULL,NULL,"Tuesday, August 8, 2023",0,yes
TXN_3330279,Cake,1,3,3,Credit Card,NULL,"Monday, November 13, 2023",0,yes
TXN_6234882,Cookie,4,1,4,Credit Card,NULL,"Sunday, January 1, 2023",0,yes
TXN_9970653,NULL,5,4,20,Digital Wallet,Takeaway,"Saturday, December 30, 2023",0,yes
TXN_4185160,NULL,2,2,4,Credit Card,In-store,"Thursday, May 4, 2023",0,yes
TXN_6093955,Tea,5,1.5,NULL,NULL,Takeaway,"Sunday, January 1, 2023",0,NULL
TXN_2074343,NULL,3,4,12,Digital Wallet,In-store,"Tuesday, May 30, 2023",0,yes
TXN_7994903,Smoothie,4,4,16,Credit Card,In-store,"Monday, January 9, 2023",0,yes
TXN_3109161,Sandwich,3,4,12,Digital Wallet,NULL,"Monday, September 11, 2023",0,yes
TXN_2185727,Salad,4,5,20,Digital Wallet,In-store,"Sunday, October 8, 2023",0,yes
TXN_8971366,Juice,2,3,6,Digital Wallet,In-store,"Thursday, August 24, 2023",0,yes
TXN_3669866,Tea,3,1.5,4.5,Digital Wallet,In-store,"Wednesday, May 10, 2023",0,yes
TXN_9395223,Cookie,4,1,4,Credit Card,In-store,"Friday, December 29, 2023",0,yes
TXN_6325639,Juice,3,3,NULL,NULL,In-store,"Wednesday, July 19, 2023",0,NULL
TXN_4779192,Cookie,5,1,5,Digital Wallet,NULL,"Monday, November 6, 2023",0,yes
TXN_4163126,Sandwich,3,4,12,Digital Wallet,Takeaway,NULL,1,yes
TXN_5808719,Juice,1,3,3,Cash,In-store,"Sunday, October 1, 2023",0,yes
TXN_2817210,Cake,4,3,12,NULL,NULL,"Friday, November 10, 2023",0,yes
TXN_1985396,Sandwich,3,4,12,Cash,In-store,"Monday, January 23, 2023",0,yes
TXN_7625340,NULL,2,1,2,Credit Card,In-store,"Friday, January 20, 2023",0,yes
TXN_1533652,Tea,3,1.5,4.5,Cash,In-store,"Thursday, August 17, 2023",0,yes
TXN_6345619,Cake,5,3,15,Digital Wallet,Takeaway,"Saturday, December 9, 2023",0,yes
TXN_3218971,Sandwich,5,4,20,Credit Card,NULL,"Tuesday, June 13, 2023",0,yes
TXN_8127681,Smoothie,1,4,4,Credit Card,Takeaway,"Saturday, September 2, 2023",0,yes
TXN_7328604,Salad,2,5,10,Credit Card,NULL,"Saturday, February 25, 2023",0,yes
TXN_4574757,Juice,2,3,6,NULL,In-store,"Saturday, August 5, 2023",0,yes
TXN_9505924,Cake,4,3,12,NULL,NULL,"Friday, March 17, 2023",0,yes
TXN_9482559,Cookie,1,1,1,NULL,In-store,"Friday, August 4, 2023",0,yes
TXN_7705153,Tea,1,1.5,1.5,Digital Wallet,In-store,"Wednesday, January 25, 2023",0,yes
TXN_7037557,Salad,4,5,20,Cash,NULL,"Tuesday, May 2, 2023",0,yes
TXN_9517548,Coffee,3,2,6,Cash,Takeaway,"Wednesday, January 25, 2023",0,yes
TXN_4467046,Salad,4,5,20,Digital Wallet,Takeaway,"Wednesday, September 27, 2023",0,yes
TXN_5074212,Juice,5,3,15,NULL,NULL,"Sunday, May 14, 2023",0,yes
TXN_8167530,Cake,3,3,9,Cash,In-store,"Wednesday, March 8, 2023",0,yes
TXN_2158361,NULL,2,3,6,NULL,NULL,"Thursday, July 27, 2023",0,yes
TXN_5492822,Coffee,4,2,8,Digital Wallet,Takeaway,"Saturday, December 16, 2023",0,yes
TXN_8538125,Cake,5,3,15,Digital Wallet,NULL,"Tuesday, May 30, 2023",0,yes
TXN_1091115,Sandwich,5,4,20,Cash,Takeaway,"Saturday, November 4, 2023",0,yes
TXN_5350286,Sandwich,5,4,20,Credit Card,NULL,"Saturday, February 18, 2023",0,yes
TXN_1534223,Cake,3,3,9,Credit Card,NULL,"Monday, January 30, 2023",0,yes
TXN_7961171,Juice,3,3,9,Cash,In-store,"Friday, January 27, 2023",0,yes
TXN_6177334,Juice,1,3,3,Credit Card,In-store,"Wednesday, February 15, 2023",0,yes
TXN_7466297,Cookie,1,1,1,Digital Wallet,NULL,"Thursday, July 13, 2023",0,yes
TXN_2693278,Tea,3,1.5,4.5,NULL,NULL,"Sunday, November 26, 2023",0,yes
TXN_3561149,Juice,4,3,12,Digital Wallet,Takeaway,"Saturday, May 20, 2023",0,yes
TXN_2227825,Sandwich,5,4,20,Credit Card,NULL,"Monday, June 5, 2023",0,yes
TXN_9965686,Cake,4,3,12,Credit Card,Takeaway,"Monday, October 2, 2023",0,yes
TXN_5303413,Coffee,1,2,2,Digital Wallet,In-store,"Wednesday, June 21, 2023",0,yes
TXN_5328814,Tea,3,1.5,4.5,Cash,NULL,"Wednesday, October 18, 2023",0,yes
TXN_9658354,NULL,3,1.5,4.5,Credit Card,In-store,"Sunday, November 12, 2023",0,yes
TXN_2334962,Juice,5,3,15,NULL,NULL,"Tuesday, January 31, 2023",0,yes
TXN_9321776,Cake,1,3,3,NULL,NULL,"Sunday, April 23, 2023",0,yes
TXN_7625537,Juice,3,3,9,NULL,Takeaway,"Saturday, December 9, 2023",0,yes
TXN_8722491,Smoothie,4,4,16,Cash,NULL,"Monday, April 24, 2023",0,yes
TXN_6018020,Cookie,2,1,2,Credit Card,Takeaway,"Thursday, January 12, 2023",0,yes
TXN_3305132,Cake,4,3,12,Credit Card,Takeaway,"Monday, January 30, 2023",0,yes
TXN_7951885,Salad,3,5,15,Credit Card,NULL,"Friday, December 8, 2023",0,yes
TXN_9090875,Cake,2,3,6,NULL,In-store,"Wednesday, April 19, 2023",0,yes
TXN_9175684,Tea,3,1.5,4.5,NULL,NULL,"Saturday, September 16, 2023",0,yes
TXN_1640649,Cookie,4,1,4,NULL,In-store,"Tuesday, December 5, 2023",0,yes
TXN_9845746,Cake,1,3,3,Digital Wallet,In-store,"Saturday, September 23, 2023",0,yes
TXN_1547704,Coffee,5,2,10,Cash,In-store,"Tuesday, February 14, 2023",0,yes
TXN_3422774,NULL,2,4,8,Digital Wallet,In-store,"Sunday, July 9, 2023",0,yes
TXN_8477415,Salad,2,5,10,Credit Card,NULL,"Monday, May 1, 2023",0,yes
TXN_1039367,Sandwich,3,4,NULL,Cash,NULL,"Sunday, March 12, 2023",0,NULL
TXN_5433982,Salad,5,5,25,Digital Wallet,NULL,"Friday, July 7, 2023",0,yes
TXN_4469550,NULL,3,3,9,Credit Card,In-store,"Wednesday, May 10, 2023",0,yes
TXN_2838588,Coffee,2,2,4,NULL,In-store,"Saturday, January 28, 2023",0,yes
TXN_6135727,Juice,4,3,12,Digital Wallet,Takeaway,"Friday, December 15, 2023",0,yes
TXN_3660227,Juice,4,3,12,Credit Card,Takeaway,"Saturday, May 13, 2023",0,yes
TXN_4064310,Tea,4,1.5,6,Cash,Takeaway,"Monday, July 24, 2023",0,yes
TXN_7418562,Sandwich,4,4,NULL,NULL,NULL,"Sunday, January 15, 2023",0,NULL
TXN_2978326,Smoothie,3,4,12,Cash,NULL,"Saturday, December 2, 2023",0,yes
TXN_9616828,Coffee,2,2,4,Digital Wallet,Takeaway,"Wednesday, December 20, 2023",0,yes
TXN_1522122,Cookie,5,1,5,Credit Card,In-store,"Tuesday, February 14, 2023",0,yes
TXN_2360229,Sandwich,1,4,4,Digital Wallet,NULL,"Sunday, June 18, 2023",0,yes
TXN_7840510,NULL,4,3,12,NULL,Takeaway,"Monday, August 7, 2023",0,yes
TXN_5285666,Coffee,5,2,10,Cash,NULL,"Monday, March 20, 2023",0,yes
TXN_5029453,Sandwich,2,4,8,Digital Wallet,In-store,"Saturday, June 24, 2023",0,yes
TXN_6117421,Cake,2,3,6,Cash,NULL,"Thursday, May 4, 2023",0,yes
TXN_8759461,Tea,2,1.5,3,Cash,In-store,"Tuesday, January 31, 2023",0,yes
TXN_2962728,Salad,4,5,20,Credit Card,NULL,"Tuesday, December 5, 2023",0,yes
TXN_6527482,Juice,1,3,3,NULL,Takeaway,"Sunday, August 27, 2023",0,yes
TXN_4256200,Tea,5,1.5,7.5,NULL,NULL,"Thursday, June 29, 2023",0,yes
TXN_6276679,Cookie,3,1,3,Digital Wallet,Takeaway,"Wednesday, November 8, 2023",0,yes
TXN_2507188,Coffee,1,2,2,Credit Card,NULL,"Saturday, February 4, 2023",0,yes
TXN_9386165,Sandwich,2,4,8,Digital Wallet,In-store,"Thursday, June 1, 2023",0,yes
TXN_6064232,Tea,2,1.5,3,Credit Card,Takeaway,"Sunday, April 9, 2023",0,yes
TXN_3604017,Cake,4,3,12,Digital Wallet,In-store,"Thursday, September 21, 2023",0,yes
TXN_3486548,Tea,1,1.5,1.5,Digital Wallet,NULL,"Saturday, July 8, 2023",0,yes
TXN_1465584,Sandwich,1,4,4,Credit Card,In-store,"Saturday, April 29, 2023",0,yes
TXN_9285925,NULL,5,3,15,Cash,In-store,"Tuesday, June 20, 2023",0,yes
TXN_7662502,Cake,1,3,3,NULL,In-store,"Monday, March 6, 2023",0,yes
TXN_3212505,Sandwich,3,4,12,Credit Card,NULL,"Saturday, July 15, 2023",0,yes
TXN_7331903,NULL,1,5,5,NULL,Takeaway,"Tuesday, May 23, 2023",0,yes
TXN_2311188,Cake,2,3,6,Digital Wallet,NULL,"Thursday, September 7, 2023",0,yes
TXN_6344806,Juice,3,3,9,Credit Card,NULL,"Monday, May 8, 2023",0,yes
TXN_4891221,Cookie,5,1,5,NULL,Takeaway,"Saturday, December 9, 2023",0,yes
TXN_1316036,NULL,2,3,6,Cash,Takeaway,"Friday, October 27, 2023",0,yes
TXN_7419274,Juice,2,3,6,Cash,Takeaway,"Monday, December 18, 2023",0,yes
TXN_2178059,Sandwich,4,4,16,NULL,In-store,"Friday, March 24, 2023",0,yes
TXN_2205071,Coffee,5,2,10,Credit Card,In-store,"Thursday, November 23, 2023",0,yes
TXN_5790078,Juice,4,3,12,Digital Wallet,Takeaway,"Sunday, April 16, 2023",0,yes
TXN_4119210,Tea,3,1.5,4.5,Cash,In-store,"Tuesday, May 2, 2023",0,yes
TXN_2349072,Smoothie,5,4,20,Cash,Takeaway,"Wednesday, September 6, 2023",0,yes
TXN_3670103,Tea,2,1.5,3,NULL,In-store,"Sunday, April 30, 2023",0,yes
TXN_1933628,NULL,2,3,6,Cash,In-store,"Sunday, August 27, 2023",0,yes
TXN_6444911,Juice,5,3,15,Credit Card,NULL,"Saturday, February 11, 2023",0,yes
TXN_4186842,Juice,5,3,15,NULL,Takeaway,"Sunday, October 29, 2023",0,yes
TXN_2194305,Sandwich,2,4,8,Credit Card,Takeaway,"Saturday, September 16, 2023",0,yes
TXN_2002049,Coffee,5,2,10,NULL,NULL,"Friday, March 17, 2023",0,yes
TXN_4837447,Cake,2,3,6,Digital Wallet,Takeaway,"Monday, November 6, 2023",0,yes
TXN_5517185,Smoothie,3,4,12,Digital Wallet,NULL,"Sunday, November 5, 2023",0,yes
TXN_9658905,NULL,5,1.5,7.5,Cash,Takeaway,"Tuesday, May 16, 2023",0,yes
TXN_3373997,Salad,4,5,20,NULL,NULL,"Wednesday, February 1, 2023",0,yes
TXN_1950343,Cookie,2,1,2,NULL,NULL,"Tuesday, July 25, 2023",0,yes
TXN_4477016,Sandwich,4,4,NULL,NULL,In-store,"Wednesday, April 12, 2023",0,NULL
TXN_2644403,Tea,4,1.5,6,NULL,NULL,"Friday, December 22, 2023",0,yes
TXN_7246698,Sandwich,3,4,12,NULL,In-store,"Thursday, June 22, 2023",0,yes
TXN_8063016,Cookie,1,1,NULL,Cash,NULL,"Monday, February 27, 2023",0,NULL
TXN_6780463,Tea,3,1.5,4.5,NULL,NULL,"Thursday, October 26, 2023",0,yes
TXN_5975573,NULL,1,1,1,NULL,Takeaway,"Friday, January 20, 2023",0,yes
TXN_5560669,Salad,5,5,25,Credit Card,NULL,"Friday, June 30, 2023",0,yes
TXN_4046095,Juice,2,3,6,Digital Wallet,Takeaway,"Thursday, October 12, 2023",0,yes
TXN_6559598,Juice,1,3,3,Digital Wallet,NULL,"Monday, May 8, 2023",0,yes
TXN_9707159,Cake,5,3,15,Credit Card,In-store,"Friday, November 10, 2023",0,yes
TXN_9983518,Tea,2,1.5,3,Credit Card,In-store,"Tuesday, July 18, 2023",0,yes
TXN_1714348,Sandwich,2,4,8,Cash,Takeaway,"Sunday, December 31, 2023",0,yes
TXN_8211288,Smoothie,1,4,4,Cash,In-store,"Sunday, April 23, 2023",0,yes
TXN_6335423,Coffee,2,2,4,Credit Card,In-store,"Sunday, June 18, 2023",0,yes
TXN_9475783,Sandwich,5,4,20,Credit Card,Takeaway,"Saturday, February 11, 2023",0,yes
TXN_4108869,Smoothie,5,4,20,NULL,NULL,"Tuesday, May 2, 2023",0,yes
TXN_6011341,Juice,4,3,12,NULL,In-store,"Thursday, December 21, 2023",0,yes
TXN_5257531,Tea,2,1.5,3,NULL,NULL,"Monday, April 10, 2023",0,yes
TXN_1645743,Cookie,4,1,4,Digital Wallet,Takeaway,"Sunday, July 2, 2023",0,yes
TXN_8167311,Salad,1,5,5,NULL,Takeaway,"Monday, October 9, 2023",0,yes
TXN_2377667,Smoothie,3,4,12,Digital Wallet,Takeaway,"Friday, October 27, 2023",0,yes
TXN_9554670,NULL,4,3,12,Credit Card,In-store,"Tuesday, June 20, 2023",0,yes
TXN_3312574,Cookie,2,1,2,NULL,NULL,"Friday, November 3, 2023",0,yes
TXN_9208629,Cake,1,3,3,NULL,Takeaway,"Thursday, March 30, 2023",0,yes
TXN_6846085,Cookie,4,1,4,Digital Wallet,NULL,"Sunday, February 26, 2023",0,yes
TXN_5135172,NULL,4,5,20,Digital Wallet,In-store,"Sunday, December 10, 2023",0,yes
TXN_6716151,Sandwich,3,4,12,Digital Wallet,Takeaway,"Thursday, January 26, 2023",0,yes
TXN_5303258,Sandwich,4,4,16,Digital Wallet,In-store,"Thursday, September 28, 2023",0,yes
TXN_2947683,Cake,3,3,9,NULL,In-store,"Sunday, May 14, 2023",0,yes
TXN_8831659,Sandwich,1,4,4,Credit Card,NULL,"Sunday, January 29, 2023",0,yes
TXN_9129298,NULL,1,2,2,NULL,NULL,"Tuesday, December 19, 2023",0,yes
TXN_2188342,Coffee,3,2,6,Cash,NULL,"Sunday, September 10, 2023",0,yes
TXN_3843943,Tea,5,1.5,7.5,NULL,Takeaway,"Saturday, July 1, 2023",0,yes
TXN_9456357,Cake,3,3,9,Credit Card,NULL,"Tuesday, February 21, 2023",0,yes
TXN_9549021,Salad,2,5,10,NULL,NULL,"Saturday, November 25, 2023",0,yes
TXN_9263030,Sandwich,5,4,20,Cash,Takeaway,"Monday, July 3, 2023",0,yes
TXN_4129476,Coffee,2,2,4,Cash,NULL,"Tuesday, October 24, 2023",0,yes
TXN_7060691,Salad,5,5,25,Credit Card,NULL,"Wednesday, October 25, 2023",0,yes
TXN_8048357,Salad,4,5,20,NULL,In-store,NULL,1,yes
TXN_5528787,Juice,2,3,6,Digital Wallet,NULL,"Sunday, October 22, 2023",0,yes
TXN_8952145,Cake,3,3,9,Credit Card,Takeaway,"Saturday, January 28, 2023",0,yes
TXN_8062811,Coffee,2,2,NULL,Cash,Takeaway,"Friday, April 7, 2023",0,NULL
TXN_2020445,Smoothie,2,4,8,Cash,NULL,"Monday, March 6, 2023",0,yes
TXN_7855761,Cookie,1,1,1,Cash,In-store,"Tuesday, January 10, 2023",0,yes
TXN_9455977,Tea,1,1.5,1.5,Digital Wallet,Takeaway,"Friday, March 10, 2023",0,yes
TXN_6684056,Smoothie,2,4,NULL,NULL,NULL,"Thursday, September 14, 2023",0,NULL
TXN_6085326,Cake,2,3,6,NULL,NULL,"Tuesday, August 22, 2023",0,yes
TXN_4528522,Coffee,5,2,10,Digital Wallet,Takeaway,"Monday, December 4, 2023",0,yes
TXN_7049861,Cake,5,3,15,Cash,In-store,"Friday, January 20, 2023",0,yes
TXN_7312448,Tea,1,1.5,1.5,NULL,NULL,"Monday, January 16, 2023",0,yes
TXN_4982382,Salad,1,5,5,Cash,NULL,"Thursday, January 5, 2023",0,yes
TXN_9001844,Sandwich,1,4,4,Cash,Takeaway,"Wednesday, August 2, 2023",0,yes
TXN_9104710,Salad,5,5,25,Cash,Takeaway,"Monday, March 20, 2023",0,yes
TXN_8266662,Coffee,5,2,10,Credit Card,NULL,"Sunday, April 9, 2023",0,yes
TXN_9178213,NULL,2,2,4,Digital Wallet,Takeaway,"Monday, February 27, 2023",0,yes
TXN_7755216,Salad,5,5,25,NULL,In-store,"Friday, February 3, 2023",0,yes
TXN_2241162,Juice,3,3,NULL,NULL,NULL,"Wednesday, August 9, 2023",0,NULL
TXN_5757933,Tea,1,1.5,1.5,Cash,NULL,"Monday, February 20, 2023",0,yes
TXN_8859144,Cake,1,3,3,Digital Wallet,Takeaway,"Sunday, January 15, 2023",0,yes
TXN_8740257,Cake,5,3,15,Digital Wallet,NULL,"Friday, June 9, 2023",0,yes
TXN_4271034,Smoothie,3,4,12,Digital Wallet,In-store,"Tuesday, February 28, 2023",0,yes
TXN_2741424,Tea,4,1.5,6,Credit Card,In-store,"Wednesday, May 3, 2023",0,yes
TXN_4709135,Sandwich,2,4,8,Credit Card,Takeaway,NULL,1,yes
TXN_6676143,Sandwich,5,4,20,Cash,In-store,"Sunday, May 21, 2023",0,yes
TXN_2199647,Salad,1,5,5,Cash,NULL,"Friday, May 5, 2023",0,yes
TXN_3016079,Smoothie,3,4,12,Digital Wallet,Takeaway,"Sunday, September 24, 2023",0,yes
TXN_3140950,Juice,5,3,15,Credit Card,NULL,NULL,1,yes
TXN_6881662,Salad,2,5,10,Digital Wallet,Takeaway,"Monday, July 10, 2023",0,yes
TXN_4238818,Coffee,2,2,4,Digital Wallet,NULL,"Wednesday, April 5, 2023",0,yes
TXN_2146829,Salad,4,5,20,Cash,NULL,"Tuesday, December 26, 2023",0,yes
TXN_8131537,Smoothie,2,4,8,Credit Card,NULL,"Sunday, December 3, 2023",0,yes
TXN_9812021,Tea,5,1.5,7.5,Credit Card,In-store,"Sunday, February 12, 2023",0,yes
TXN_7947711,Salad,3,5,15,Digital Wallet,Takeaway,"Wednesday, December 6, 2023",0,yes
TXN_6774688,Salad,1,5,5,Credit Card,NULL,"Wednesday, January 18, 2023",0,yes
TXN_3949676,Juice,4,3,12,Credit Card,In-store,"Thursday, December 21, 2023",0,yes
TXN_4283693,Salad,2,5,10,Cash,In-store,"Thursday, January 5, 2023",0,yes
TXN_2274945,Sandwich,4,4,16,Cash,In-store,"Wednesday, March 29, 2023",0,yes
TXN_5757196,Juice,5,3,NULL,NULL,In-store,NULL,1,NULL
TXN_6787259,Sandwich,2,4,8,Credit Card,In-store,"Friday, August 18, 2023",0,yes
TXN_7062893,Smoothie,2,4,NULL,Digital Wallet,In-store,"Sunday, October 15, 2023",0,NULL
TXN_8533584,Cookie,2,1,2,Cash,Takeaway,"Saturday, March 11, 2023",0,yes
TXN_4311369,Smoothie,2,4,8,Digital Wallet,Takeaway,"Friday, August 18, 2023",0,yes
TXN_7123353,Cookie,4,1,4,NULL,In-store,"Wednesday, February 8, 2023",0,yes
TXN_8230414,Sandwich,4,4,16,Cash,NULL,"Monday, November 20, 2023",0,yes
TXN_3738314,Sandwich,4,4,16,NULL,NULL,"Sunday, August 6, 2023",0,yes
TXN_3200434,Cake,4,3,12,NULL,NULL,"Saturday, February 18, 2023",0,yes
TXN_7485706,Cookie,5,1,5,Credit Card,Takeaway,"Wednesday, November 15, 2023",0,yes
TXN_9908225,Smoothie,5,4,20,Credit Card,In-store,"Wednesday, January 4, 2023",0,yes
TXN_7163533,Smoothie,4,4,16,Credit Card,Takeaway,"Thursday, August 17, 2023",0,yes
TXN_6867995,Cookie,3,1,3,Digital Wallet,In-store,"Sunday, October 15, 2023",0,yes
TXN_9563685,Salad,1,5,5,Credit Card,NULL,"Friday, July 28, 2023",0,yes
TXN_3345675,Cookie,4,1,4,NULL,NULL,"Saturday, September 23, 2023",0,yes
TXN_9890734,Smoothie,4,4,16,NULL,Takeaway,"Monday, April 17, 2023",0,yes
TXN_7697294,Smoothie,3,4,12,NULL,NULL,"Tuesday, January 17, 2023",0,yes
TXN_5256055,Salad,5,5,25,Credit Card,Takeaway,"Tuesday, February 7, 2023",0,yes
TXN_6067979,Sandwich,1,4,4,Credit Card,In-store,"Saturday, July 29, 2023",0,yes
TXN_4340811,Cake,5,3,15,NULL,In-store,"Saturday, April 15, 2023",0,yes
TXN_6515226,Juice,1,3,3,Digital Wallet,NULL,"Thursday, January 5, 2023",0,yes
TXN_6069730,Juice,1,3,3,Cash,In-store,"Sunday, February 5, 2023",0,yes
TXN_2396191,Juice,4,3,12,Credit Card,NULL,"Friday, May 12, 2023",0,yes
TXN_5223162,Juice,3,3,9,Digital Wallet,NULL,"Sunday, October 29, 2023",0,yes
TXN_4224401,Salad,3,5,15,Digital Wallet,In-store,"Monday, December 18, 2023",0,yes
TXN_9298882,Sandwich,3,4,12,NULL,NULL,"Friday, January 13, 2023",0,yes
TXN_1048616,Tea,1,1.5,NULL,Cash,NULL,"Tuesday, October 10, 2023",0,NULL
TXN_5896141,Smoothie,5,4,20,NULL,In-store,"Wednesday, March 8, 2023",0,yes
TXN_8549341,Cake,5,3,15,Cash,Takeaway,NULL,1,yes
TXN_6929664,Coffee,1,2,2,NULL,Takeaway,"Sunday, March 5, 2023",0,yes
TXN_1570632,Sandwich,5,4,NULL,Digital Wallet,NULL,"Tuesday, February 28, 2023",0,NULL
TXN_4650811,Tea,5,1.5,7.5,Cash,NULL,"Tuesday, September 26, 2023",0,yes
TXN_9858152,Smoothie,2,4,8,Digital Wallet,In-store,"Saturday, January 28, 2023",0,yes
TXN_2666773,Juice,3,3,9,Credit Card,NULL,"Thursday, June 29, 2023",0,yes
TXN_1387062,NULL,5,4,20,Credit Card,NULL,"Tuesday, August 22, 2023",0,yes
TXN_4060332,Smoothie,3,4,12,Credit Card,Takeaway,"Monday, July 10, 2023",0,yes
TXN_2780349,Coffee,5,2,10,Cash,NULL,"Sunday, November 12, 2023",0,yes
TXN_5923474,Cake,4,3,12,NULL,In-store,NULL,1,yes
TXN_2905218,Smoothie,5,4,20,Cash,In-store,"Sunday, September 3, 2023",0,yes
TXN_2041190,Juice,1,3,3,Digital Wallet,NULL,"Saturday, November 4, 2023",0,yes
TXN_8269366,Sandwich,1,4,4,NULL,NULL,"Tuesday, October 31, 2023",0,yes
TXN_8277583,Cookie,5,1,5,Digital Wallet,Takeaway,"Tuesday, August 15, 2023",0,yes
TXN_3785049,Sandwich,4,4,16,NULL,NULL,"Sunday, November 26, 2023",0,yes
TXN_8819928,Coffee,5,2,10,NULL,NULL,"Saturday, June 3, 2023",0,yes
TXN_2078317,Tea,1,1.5,1.5,Cash,In-store,"Thursday, September 21, 2023",0,yes
TXN_8657361,NULL,4,2,8,NULL,Takeaway,"Tuesday, January 24, 2023",0,yes
TXN_4442954,Coffee,2,2,4,Cash,NULL,"Friday, December 15, 2023",0,yes
TXN_8076449,Juice,3,3,9,NULL,Takeaway,NULL,1,yes
TXN_1560873,Cookie,2,1,2,NULL,Takeaway,"Wednesday, July 19, 2023",0,yes
TXN_7057481,Smoothie,3,4,12,Cash,In-store,"Tuesday, July 11, 2023",0,yes
TXN_6869767,Smoothie,2,4,NULL,Digital Wallet,Takeaway,"Tuesday, June 6, 2023",0,NULL
TXN_9714665,Salad,1,5,5,NULL,Takeaway,"Saturday, November 11, 2023",0,yes
TXN_4155770,Salad,5,5,25,NULL,In-store,"Wednesday, September 20, 2023",0,yes
TXN_1828494,Juice,2,3,6,Digital Wallet,Takeaway,"Friday, July 21, 2023",0,yes
TXN_5992635,Coffee,4,2,8,Digital Wallet,Takeaway,NULL,1,yes
TXN_6011304,Cake,4,3,NULL,Cash,NULL,"Monday, November 20, 2023",0,NULL
TXN_6223157,Salad,1,5,5,NULL,Takeaway,"Wednesday, September 13, 2023",0,yes
TXN_8526084,Cake,5,3,15,NULL,Takeaway,"Sunday, March 5, 2023",0,yes
TXN_3509609,Smoothie,3,4,12,Digital Wallet,Takeaway,"Monday, December 25, 2023",0,yes
TXN_4276442,Cake,4,3,12,Credit Card,In-store,"Wednesday, January 25, 2023",0,yes
TXN_7956243,Cake,4,3,12,Cash,Takeaway,"Tuesday, May 23, 2023",0,yes
TXN_4798335,Sandwich,5,4,20,NULL,Takeaway,"Thursday, February 16, 2023",0,yes
TXN_9336674,Salad,4,5,20,NULL,NULL,"Wednesday, January 18, 2023",0,yes
TXN_5257169,Juice,4,3,12,Credit Card,NULL,"Thursday, January 12, 2023",0,yes
TXN_5929633,Cake,3,3,9,NULL,In-store,"Monday, February 27, 2023",0,yes
TXN_9323014,Cookie,3,1,3,NULL,In-store,"Tuesday, August 15, 2023",0,yes
TXN_1473693,Smoothie,4,4,16,NULL,Takeaway,"Sunday, May 14, 2023",0,yes
TXN_3827851,Coffee,1,2,2,NULL,NULL,"Monday, January 9, 2023",0,yes
TXN_9087746,Coffee,4,2,NULL,Digital Wallet,NULL,"Monday, April 3, 2023",0,NULL
TXN_3709853,Smoothie,2,4,8,Credit Card,Takeaway,"Monday, August 21, 2023",0,yes
TXN_9665245,NULL,1,1,1,NULL,Takeaway,"Tuesday, October 17, 2023",0,yes
TXN_1408709,Smoothie,5,4,20,Cash,Takeaway,"Friday, April 14, 2023",0,yes
TXN_4003040,Cookie,4,1,4,Credit Card,In-store,"Tuesday, September 12, 2023",0,yes
TXN_1021087,Sandwich,1,4,4,NULL,NULL,"Wednesday, November 1, 2023",0,yes
TXN_2530326,Sandwich,5,4,20,NULL,In-store,"Saturday, May 6, 2023",0,yes
TXN_1309653,Salad,2,5,10,Cash,In-store,NULL,1,yes
TXN_9781679,Sandwich,2,4,8,Credit Card,Takeaway,"Friday, September 8, 2023",0,yes
TXN_5499117,Salad,4,5,20,Digital Wallet,NULL,"Sunday, July 16, 2023",0,yes
TXN_8510450,NULL,4,3,12,NULL,NULL,"Wednesday, January 4, 2023",0,yes
TXN_9370771,Juice,5,3,15,Cash,In-store,"Monday, August 21, 2023",0,yes
TXN_5914284,Coffee,2,2,4,Credit Card,Takeaway,"Sunday, June 25, 2023",0,yes
